idx,card_name,company,card_type,brands,annual_fee,pre_month_money,pre_month_condition,top_benefit_summary,benefit_categories,only_online,release_dt,card_img,detail_url
1741,ROYAL BLUE POINT,우리카드,신용,"VISA, Mastercard, BC","국내전용 [300,000]원 / 해외겸용 [300,000]원",0,없음,바우처: 연 1회 프리미엄 기프트 제공 | 멤버십포인트: 모아포인트 1% ~ 2% 적립 | 공항라운지: 국내외 공항라운지 무료 이용,"공항라운지, 더라운지, 기차, 보험사, 대형마트, 적립, 면세점, 렌터카, 여행사, 호텔, 영화, 주유소, 충전소, 카페, KT, LGU+, SKT, 프리미엄 서비스, 바우처, 해외이용, 해외직구, 숙박・여행, 공항라운지, 쇼핑, 항공, 호텔, 생활",False,,https://d1c5n4ri2guedi.cloudfront.net/card/1741/card_img/22373/1741card.png,https://www.card-gorilla.com/card/detail/1741
1584,신협-신한카드 Hi-Point,신협,신용,"VISA, Mastercard, JCB","해외겸용 [8,000]원",0,없음,적립: 전국가맹점 0.2~2.0% 적립 | 적립: 특정가맹점 1~5% 적립 | 주유소: 현대오일뱅크 60원/L 적립,"증권사, 대형마트, 기타, 모든가맹점, 적립, 백화점, 온라인쇼핑, 홈쇼핑, 영화, 주유소, KT, LGU+, SKT, 일반음식점, 패밀리레스토랑, 해외이용",False,,https://d1c5n4ri2guedi.cloudfront.net/card/1584/card_img/22633/1584card.png,https://www.card-gorilla.com/card/detail/1584
1032,후불하이패스 카드,하나카드,신용,,"국내전용 [5,000]원",0,없음,하이패스: 하나 후불하이패스 전용 기능 | 하이패스: 출퇴근 통행료 최대 50% 자동할인,하이패스,False,,https://d1c5n4ri2guedi.cloudfront.net/card/1032/card_img/21503/1032card.png,https://www.card-gorilla.com/card/detail/1032
764,카카오페이 신용카드,삼성카드,신용,VISA,"국내전용 [10,000]원 / 해외겸용 [10,000]원",0,없음,"통신: 이동통신요금 3,000P 적립 | 디지털구독: 스트리밍 10% 적립 | 카카오페이: 카카오페이포인트 최대3% 적립","카카오페이, 제휴/PLCC, 디지털구독, KT, LGU+, SKT, 해외이용, 해외직구",False,,https://d1c5n4ri2guedi.cloudfront.net/card/764/card_img/28068/764card.png,https://www.card-gorilla.com/card/detail/764
2448,원더카드 HAPPY,하나카드,신용,Mastercard,"국내전용 [12,000]원 / 해외겸용 [12,000]원",400000,"400,000원",모든가맹점: 국내외가맹점 0.5% 할인 | 간편결제: 간편결제 5% 할인 | 애완동물: 동물병원 5% 할인,"네이버페이, 삼성페이, 카카오페이, PAYCO, APP, 기타, 무이자할부, 대형마트, 국내외가맹점, 기타, 동물병원, 주유소, 충전소, 카페",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2448/card_img/27743/2448card.png,https://www.card-gorilla.com/card/detail/2448
2670,현대카드 MM,현대카드,신용,"VISA, AMEX","국내전용 [70,000]원 / 해외겸용 [70,000]원",500000,"500,000원",적립: 국내외 가맹점 1.5% 적립 | 적립: 온라인쇼핑몰・일반음식점 10% 적립 | 해외: 해외 가맹점 10% 적립,"공항라운지, 더라운지, 공항, 연회비 최대 100% 지원, 온라인쇼핑, 해외이용",False,2024-01-19,https://d1c5n4ri2guedi.cloudfront.net/card/2670/card_img/39633/2670card.png,https://www.card-gorilla.com/card/detail/2670
2419,삼성 iD POCKET 카드,삼성카드,신용,,국내전용 [없음],0,없음,대중교통: 대중교통 최대 2% 할인 | 편의점: 편의점 최대 8% 할인 | 카페: 커피전문점 최대 8% 할인,,False,,https://d1c5n4ri2guedi.cloudfront.net/card/2419/card_img/28100/2419card.png,https://www.card-gorilla.com/card/detail/2419
2992,카드의정석2 DAILY,우리카드,신용,Mastercard,"국내전용 [25,000]원 / 해외겸용 [25,000]원",0,없음,국내외가맹점: 국내외 가맹점 1% 할인 | 할인: 고정소비 영역 5% 할인 | 할인: 정기결제 50% 할인,"생활, 국내외가맹점, 할인, 모든가맹점, 택시, 주유소, 마트/편의점, 통신비, 스트리밍(넷플릭스,티빙 등), 음식점, 배달앱, 무이자할부",False,2026-06-02,https://d1c5n4ri2guedi.cloudfront.net/card/2992/card_img/49026/2992card.png,https://www.card-gorilla.com/card/detail/2992
2925,수협 ALL드림,Sh수협은행,신용,Mastercard,"국내전용 [18,000]원 / 해외겸용 [19,000]원",300000,"300,000원",병원/약국: 병원/한의원/약국/동물병원 20% 할인 | 푸드: 음식점/배달앱/커피전문점 10% 할인 | 마트/편의점: 마트/편의점/온라인쇼핑 10% 할인,"공과금, 택시, 생활, 대형마트, 편의점, 병원, 약국, 온라인쇼핑, 동물병원, 주유소, 카페, KT, LGU+, SKT, 기타, 일반음식점",False,2025-04-01,https://d1c5n4ri2guedi.cloudfront.net/card/2925/card_img/45767/2925card.png,https://www.card-gorilla.com/card/detail/2925
2881,현대카드S,현대카드,신용,"VISA, AMEX","국내전용 [15,000]원 / 해외겸용 [15,000]원",400000,"400,000원","대형마트: 온라인몰, 대형마트, 슈퍼마켓 10% 청구 할인 | 백화점: 백화점, 프리미엄 아울렛 10% 청구 할인 | 할인: 커피전문점, 편의점, 대중교통 5% 청구 할인","대중교통, 연회비 최대 100% 지원, SSM, 대형마트, 편의점, 백화점, 아울렛, 온라인쇼핑, 카페",False,2025-07-17,https://d1c5n4ri2guedi.cloudfront.net/card/2881/card_img/44413/2881card_1.png,https://www.card-gorilla.com/card/detail/2881
2756,the Purple,현대카드,신용,VISA,"국내전용 [1,000,000]원 / 해외겸용 [1,000,000]원",500000,"500,000원",바우처: 연간 바우처 70만원 상당 제공 | 적립: 국내외 가맹점 1.5% M포인트 적립 | 공항라운지/PP: 전 세계 공항 라운지 무료 이용 PP카드,"PP, 공항라운지, 공항, 국내외가맹점, 프리미엄 서비스, 바우처, 대한항공, 생활",False,2024-09-25,https://d1c5n4ri2guedi.cloudfront.net/card/2756/card_img/37053/2755card_1.png,https://www.card-gorilla.com/card/detail/2756
2994,카드의정석2 원더라이프,우리카드,신용,Mastercard,"국내전용 [25,000]원 / 해외겸용 [25,000]원",0,없음,국내외가맹점: 국내외 가맹점 1% 할인 | 할인: 쇼핑/생활/건강 1.5% 할인 | 할인: 보험/여가/주유/해외 2.5% 할인,"보험사, 생활, 골프, SSM, 대형마트, 편의점, 국내외가맹점, 병원, 약국, 기타, 피트니스, 온라인쇼핑, 홈쇼핑, 주유소, 충전소, 기타, 해외이용, 해외직구, 모든가맹점, 주유소, 충전소(전기/LPG), 온라인쇼핑, 마트/편의점, 병원, 골프, 해외이용",False,2026-03-20,https://d1c5n4ri2guedi.cloudfront.net/card/2994/card_img/49069/2994card.png,https://www.card-gorilla.com/card/detail/2994
2876,MG+ 신용카드 Primo 하나카드,MG새마을금고,신용,VISA,"국내전용 [12,000]원 / 해외겸용 [12,000]원",0,없음,"국내외가맹점: 국내외 전 가맹점 0.5% 청구할인 | 할인: 대중교통, 편의점 5% 청구할인 | 할인: 슈퍼마켓, 주유, 생활요금 납부 시 5% 청구할인","공과금, 대중교통, SSM, 편의점, 국내외가맹점, 할인, 주유소, 충전소",False,2024-06-17,https://d1c5n4ri2guedi.cloudfront.net/card/2876/card_img/43986/2876card.png,https://www.card-gorilla.com/card/detail/2876
1599,신협-신한카드 The CLASSIC+,신협,신용,AMEX,"해외겸용 [120,000]원",300000,"300,000원","대한항공: 1,500원당 1마일 적립 | 아시아나항공: 1,000원당 1마일 적립 | PP: PP카드 무료 제공","PP, 공항라운지, 적립, 주유소, 카페, 대한항공, 아시아나항공",False,,https://d1c5n4ri2guedi.cloudfront.net/card/1599/card_img/22605/1599card.png,https://www.card-gorilla.com/card/detail/1599
697,탄탄대로 Biz 카드,KB국민카드,신용,"Mastercard, JCB","국내전용 [15,000]원 / 해외겸용 [15,000]원",400000,"400,000원",주유: 주유소/충전소 최대 130점/L 적립 | 온라인쇼핑: 쇼핑몰 최대 20% 적립 | 대형마트: 대형할인점 최대 20% 적립,"공과금, 렌탈 , 대형마트, 온라인쇼핑, 주유소, 충전소, 주유소, 온라인쇼핑, 마트/편의점",False,,https://d1c5n4ri2guedi.cloudfront.net/card/697/card_img/22171/697card.png,https://www.card-gorilla.com/card/detail/697
696,카드의정석 US,우리카드,신용,"Mastercard, BC","국내전용 [15,000]원 / 해외겸용 [15,000]원",300000,"300,000원",간편결제: 간편결제 0.7% 적립 | 자동차: 전기차/수소차 50% 적립 | 대중교통: 대중교통 10% 적립,"네이버페이, 삼성페이, 카카오페이, PAYCO, APP, 기타, 대중교통, 국내외가맹점, 도서, 디지털구독, 렌터카, 자동차, KT, LGU+, SKT, 대중교통, 충전소(전기/LPG), 통신비, 스트리밍(넷플릭스,티빙 등), 서점, 카카오페이, 삼성페이, 네이버페이",False,,https://d1c5n4ri2guedi.cloudfront.net/card/696/card_img/22170/696card.png,https://www.card-gorilla.com/card/detail/696
654,올바른 MYPICK 카드,NH농협카드,신용,"VISA, UnionPay","국내전용 [13,000]원 / 해외겸용 [13,000]원",400000,"400,000원",푸드: 전세계음식점(푸드팩) 5% 할인 | 쇼핑: 쇼핑(쇼핑팩) 5% 할인 | 주유: 주유소/충전소(트레블팩) 5% 할인,"공항라운지, 기타, 선택형, 대형마트, 편의점, 기타, 병원, 약국, 기타, 드럭스토어, 피트니스, 헤어, 화장품, 면세점, 백화점, 온라인쇼핑, 홈쇼핑, 소셜커머스, 동물병원, 여행사, 호텔, 공연/전시, 도서, 영화, 기타, 정비, 자동차, 주유소, 충전소, 베이커리, 아이스크림, 카페, 일반음식점, 해외이용, 해외직구, 대중교통, 택시, 주유소, 온라인쇼핑, 마트/편의점, 백화점/아울렛, 커피/디저트, 병원, 약국, 헤어, 영화, 호텔/숙박, 해외이용, 공항라운지/PP",False,,https://d1c5n4ri2guedi.cloudfront.net/card/654/card_img/21417/654card.png,https://www.card-gorilla.com/card/detail/654
2878,현대카드D,현대카드,신용,"VISA, AMEX","국내전용 [15,000]원 / 해외겸용 [15,000]원",400000,"400,000원","푸드: 일반음식점, 배달 앱 10% 청구 할인 | 할인: 커피전문점, 편의점 5% 청구 할인 | 대중교통: 대중교통 5% 청구 할인","대중교통, 연회비 최대 100% 지원, 편의점, 카페, 일반음식점, 배달앱",False,2025-07-17,https://d1c5n4ri2guedi.cloudfront.net/card/2878/card_img/44404/2878card_1.png,https://www.card-gorilla.com/card/detail/2878
543,카드의정석 APT,우리카드,신용,"Mastercard, BC","국내전용 [15,000]원 / 해외겸용 [15,000]원",400000,"400,000원",공과금: 아파트관리비 최대 1만5천원 할인 | 공과금: 도시가스 3천원 할인 | 기타: 넷플릭스 30% 할인,"공과금, 기타, 기타, 디지털구독",False,,https://d1c5n4ri2guedi.cloudfront.net/card/543/card_img/21248/543card.png,https://www.card-gorilla.com/card/detail/543
61,스카이패스 삼성아멕스카드,삼성카드,신용,AMEX,"해외전용 [20,000]원",0,없음,"대한항공: 국내 1,500원당 1마일 적립 | 대한항공: 해외 1,500원당 2마일 적립 | 주유: S-OIL 40포인트/L 적립","테마파크, 국내외가맹점, 적립, 정비, 주유소, 대한항공",False,,https://d1c5n4ri2guedi.cloudfront.net/card/61/card_img/28053/61card.png,https://www.card-gorilla.com/card/detail/61
1174,하나 원큐 카드,하나카드,신용,VISA,"국내전용 [15,000]원 / 해외겸용 [15,000]원",0,없음,간편결제: 하나원큐페이 결제 1.8% 적립 | 모든가맹점: 국내 전 가맹점 0.8% 적립 | 해외: 해외 전 가맹점 1.8% 적립,"국내외가맹점, 적립, 해외이용",False,,https://d1c5n4ri2guedi.cloudfront.net/card/1174/card_img/21134/1174card.png,https://www.card-gorilla.com/card/detail/1174
1768,ROYAL BLUE MILEAGE[SKYPASS],우리카드,신용,"VISA, Mastercard, BC","국내전용 [330,000]원 / 해외겸용 [330,000]원",300000,"300,000원","바우처: 연 1회 프리미엄기프트 제공 | 대한항공: 1,000원당 1~2마일 적립 | 주유: 현대오일뱅크/S-OIL 60원/L 할인","PP, 공항라운지, 기차, 보험사, 면세점, 렌터카, 호텔, 공연/전시, 영화, 렌터카, 주유소, 충전소, 카페, 프리미엄 서비스, 바우처, 대한항공, 해외이용, 해외직구, 쇼핑, 항공, 호텔, 생활",False,,https://d1c5n4ri2guedi.cloudfront.net/card/1768/card_img/22345/1768card.png,https://www.card-gorilla.com/card/detail/1768
2746,삼성 iD ONE 카드,삼성카드,신용,"VISA, Mastercard, JCB","국내전용 [50,000]원 / 해외겸용 [50,000]원",500000,"500,000원",생활: 4대 생활 영역 10% 적립 | 공과금: 아파트관리비 3% 적립 | 교육/육아: 교육 3% 적립,"삼성페이, 학습지, 학원, 기타, 대형마트, 백화점, 온라인쇼핑, 주유소, KT, LGU+, SKT, 기타, 해외이용",False,2024-07-26,https://d1c5n4ri2guedi.cloudfront.net/card/2746/card_img/36818/2746card_2.png,https://www.card-gorilla.com/card/detail/2746
2883,현대카드Z everyday,현대카드,신용,"VISA, AMEX","국내전용 [20,000]원 / 해외겸용 [20,000]원",500000,"500,000원","할인: 이동통신 요금, 대중교통, 온라인몰 5% 청구 할인 | 할인: 커피전문점, 편의점, 배달 앱 5% 청구 할인 | 할인: 음식점, 주유소, 대형마트 최대 10% 청구 할인","대중교통, 연회비 최대 100% 지원, 대형마트, 편의점, 온라인쇼핑, 주유소, 카페, KT, LGU+, SKT, 일반음식점, 배달앱",False,2025-07-17,https://d1c5n4ri2guedi.cloudfront.net/card/2883/card_img/44419/2883card_1.png,https://www.card-gorilla.com/card/detail/2883
2899,신한카드 SOL Plan,신한카드,신용,Mastercard,"국내전용 [30,000]원 / 해외겸용 [33,000]원",400000,"400,000원","적립: 주유, 쇼핑, 배달 최대 5% 적립 | 디지털구독: OTT, 멤버십 최대 1만 5천원 적립 | 은행사: 포인트박스 10% 추가 입금","은행사, 기타, 국내외가맹점, 온라인쇼핑, 디지털구독, 주유소, 배달앱",True,2025-08-25,https://d1c5n4ri2guedi.cloudfront.net/card/2899/card_img/44318/2899card.png,https://www.card-gorilla.com/card/detail/2899
2811,더 심플 하나카드,하나카드,신용,Mastercard,"국내전용 [25,000]원 / 해외겸용 [25,000]원",300000,"300,000원","통신: 통신 최대 15,000원 할인 | 렌탈: 렌탈 최대 15,000원 할인 | 디지털구독: OTT 최대 15,000원 할인","렌탈 , 디지털구독, KT, LGU+, SKT, 기타",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2811/card_img/39692/2811card.png,https://www.card-gorilla.com/card/detail/2811
2943,G마켓 삼성카드,삼성카드,신용,VISA,"국내전용 [15,000]원 / 해외겸용 [15,000]원",400000,"400,000원",온라인쇼핑: G마켓/옥션 5% 적립 | 적립: 편의점/배달앱/교통/주유 3% 적립 | 적립: 쇼핑/의료/학원 3% 적립,"학원, 대중교통, 택시, 편의점, 병원, 약국, 기타, SPA브랜드, 면세점, 백화점, 아울렛, 온라인쇼핑, 디지털구독, 주유소, KT, LGU+, SKT, 기타, 배달앱, 해외이용, 대중교통, 택시, 주유소, 온라인쇼핑, 마트/편의점, 백화점/아울렛, 면세점, 통신비, 스트리밍(넷플릭스,티빙 등), 배달앱, 병원, 약국, 학원/학습지, 해외이용",False,2025-08-28,https://d1c5n4ri2guedi.cloudfront.net/card/2943/card_img/47123/2943card_1.png,https://www.card-gorilla.com/card/detail/2943
2953,스타트래블 우리카드,우리카드,신용,VISA,"국내전용 [28,000]원 / 해외겸용 [28,000]원",300000,"300,000원",카페/디저트: 스타벅스 리워드 별 1~3개 적립 | 적립: 국내 가맹점 2% 포인트 적립 | 수수료우대: 해외 이용 수수료 면제 서비스,"기타, 국내외가맹점, 드럭스토어, 피트니스, 헤어, 화장품, 기타, 여행사, 공연/전시, 도서, 카페, 수수료우대, 해외이용, 커피/디저트, 화장품, 피트니스, 서점, 공연/전시, 호텔/숙박, 해외이용, 수수료우대",False,2026-01-30,https://d1c5n4ri2guedi.cloudfront.net/card/2953/card_img/47835/2953card.png,https://www.card-gorilla.com/card/detail/2953
2845,KB YOU Wish up 카드,KB국민카드,신용,Mastercard,"국내전용 [50,000]원 / 해외겸용 [50,000]원",400000,"400,000원",할인: KB Pay/음식/OTT 10% 할인 | 할인: 온라인쇼핑/주유/병원  5% 할인 | 캐시백: KB국민카드 포인트리 2만점 적립,"기타, 편의점, 병원, 약국, 피트니스, 온라인쇼핑, 자동차, 주유소, 카페, KT, LGU+, SKT, 기타, 일반음식점",False,2025-04-22,https://d1c5n4ri2guedi.cloudfront.net/card/2845/card_img/48571/2845card.png,https://www.card-gorilla.com/card/detail/2845
2884,배민 신한카드 밥친구,신한카드,신용,VISA,"국내전용 [12,000]원 / 해외겸용 [15,000]원",200000,"200,000원",배달앱: 배달의민족 5% 결제일 할인 | 국내외가맹점: 국내 · 외 가맹점 1% 결제일 할인,"국내외가맹점, 배달앱",False,2025-05-12,https://d1c5n4ri2guedi.cloudfront.net/card/2884/card_img/44250/2884card.png,https://www.card-gorilla.com/card/detail/2884
449,CLUB Signature SKYPASS 카드,하나카드,신용,"VISA, UnionPay","해외겸용 [145,000]원",0,없음,"프리미엄: 연 1회 Special Service 제공 | 공항라운지/PP: 월 2회/연 6회 LoungeKey 제공 | 항공마일리지: 1,500원당 2~1마일 적립","공항라운지, 골프, 적립, 병원, 기타, 프리미엄 서비스, 바우처, 대한항공, 해외이용, 쇼핑, 항공, 호텔",False,,https://d1c5n4ri2guedi.cloudfront.net/card/449/card_img/20961/449card.png,https://www.card-gorilla.com/card/detail/449
2450,HERITAGE Smart [할인형],KB국민카드,신용,Mastercard,"국내전용 [200,000]원 / 해외겸용 [200,000]원",500000,"500,000원",바우처: 할인 쿠폰 3가지 택 1 | 국내외가맹점: 국내외가맹점 1~3% 할인 | 할인: 특별 영역 5% 할인,"은행사, 국내외가맹점, 할인, 프리미엄 서비스, 바우처, 항공, 호텔, 생활",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2450/card_img/27739/2450card.png,https://www.card-gorilla.com/card/detail/2450
2612,ALL 우리카드 Premium,우리카드,신용,VISA,"국내전용 [150,000]원 / 해외겸용 [150,000]원",0,없음,"프리미엄: ALL 리워드 포인트 4,000 적립 | 프리미엄: ALL 회원 SILVER 등급 제공 | 프리미엄: 3,000원 당 최대 3 ALL 리워드 포인트 적립","공항라운지, 더라운지, 기타, 호텔, 프리미엄 서비스, 숙박・여행, 공항라운지",False,2023-11-07,https://d1c5n4ri2guedi.cloudfront.net/card/2612/card_img/31305/2612card.png,https://www.card-gorilla.com/card/detail/2612
2640,코스트코 리워드 현대카드 Edition2,현대카드,신용,VISA,"국내전용 [20,000]원 / 해외겸용 [20,000]원",500000,"500,000원",대형마트: 코스트코 최대 3% 적립 | 국내외가맹점: 국내외 가맹점 1% 적립,"제휴/PLCC, 대형마트, 기타, 국내외가맹점",False,2023-12-07,https://d1c5n4ri2guedi.cloudfront.net/card/2640/card_img/47786/2640card_1.png,https://www.card-gorilla.com/card/detail/2640
548,카드의정석 MILEAGE SKYPASS,우리카드,신용,"VISA, Mastercard, BC","국내전용 [39,000]원 / 해외겸용 [39,000]원",500000,"500,000원","대한항공: 국내외가맹점 1,000원당 1마일 적립 | 항공마일리지: 해외일시불 1,000원당 1마일 추가적립 | 공항라운지: 전세계 공항라운지 무료 이용서비스","공항라운지, 더라운지, 국내외가맹점, 대한항공",False,,https://d1c5n4ri2guedi.cloudfront.net/card/548/card_img/23980/0548card.png,https://www.card-gorilla.com/card/detail/548
2895,iM 트래블 카드,iM뱅크,신용,VISA,"국내전용 [14,000]원 / 해외겸용 [15,000]원",300000,"300,000원",할인: 일상생활 및 여행 영역 5~10% 청구할인 | 수수료우대: 외화 머니 수수료 면제 혜택 | 공항라운지: 공항라운지 무료 이용 서비스,"공항라운지, 더라운지, 생활, 편의점, 온라인쇼핑, 여행사, 항공권, 온라인 여행사, 디지털구독, 카페, KT, LGU+, SKT, 배달앱, 수수료우대, 해외결제, 환전・ATM, 숙박・여행, 공항라운지",False,2025-08-21,https://d1c5n4ri2guedi.cloudfront.net/card/2895/card_img/44234/2895card.png,https://www.card-gorilla.com/card/detail/2895
2841,에듀플러스카드,광주은행,신용,"VISA, Mastercard","국내전용 [14,000]원 / 해외겸용 [15,000]원",300000,"300,000원","학원: 학원 업종 20% 캐시백 | 학습지: 학습지 브랜드 20% 캐시백 | 도서: 서점, 전자 10% 캐시백","학습지, 학원, 도서, 영화, 디지털구독, 카페",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2841/card_img/41668/2841card.png,https://www.card-gorilla.com/card/detail/2841
72,트레이더스신세계 삼성카드,삼성카드,신용,Mastercard,"국내전용 [15,000]원 / 해외겸용 [15,000]원",400000,"400,000원",대형마트: 트레이더스 1~5% 할인 | 교육/육아: 학원/서점/병원 5% 할인 | 통신: SKT/스타벅스 5% 할인,"학습지, 학원, 기타, 제휴/PLCC, 대형마트, 병원, 약국, 백화점, 도서, 카페, KT, LGU+, SKT",False,,https://d1c5n4ri2guedi.cloudfront.net/card/72/card_img/27714/72card.png,https://www.card-gorilla.com/card/detail/72
2470,TRADERS CLUB 삼성카드,삼성카드,신용,Mastercard,"국내전용 [15,000]원 / 해외겸용 [15,000]원",0,없음,대형마트: 트레이더스 홀세일 클럽 최대 5% 적립 | 택시: 택시 최대 2% 적립 | 편의점: 편의점 최대 2% 적립,"대중교통, 택시, 대형마트, 편의점, 백화점, 영화, 베이커리, 카페",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2470/card_img/28238/2470card.png,https://www.card-gorilla.com/card/detail/2470
1859,OK캐쉬백 위비할인카드,우리카드,신용,"BC, Mastercard","국내전용 [10,000]원 / 해외겸용 [12,000]원",300000,"300,000원",쇼핑: 쇼핑 7% 할인 | 생활: 생활 7% 할인 | OK캐쉬백: OK캐쉬백 멤버십 서비스,"렌탈 , 기타, 학원, 대중교통, 제휴/PLCC, 테마파크, 대형마트, OK캐쉬백, 기타, 병원, 백화점, 온라인쇼핑, 홈쇼핑, 공연/전시, 음원사이트, 영화, 주유소, 기타, 카페, KT, LGU+, SKT, 패스트푸드",False,,https://d1c5n4ri2guedi.cloudfront.net/card/1859/card_img/22152/1859card.png,https://www.card-gorilla.com/card/detail/1859
780,삼성카드 BIZ LEADERS,삼성카드,신용,Mastercard,"국내전용 [20,000]원 / 해외겸용 [20,000]원",0,없음,모든가맹점: 국내외 가맹점 0.5% 할인 | 공과금: 보험∙전기요금∙통신 10% 할인 | 생활: 온라인쇼핑몰 ∙주유 ∙할인점 3% 할인,"공과금, 보험사, 대형마트, 국내외가맹점, 할인, 온라인쇼핑, 소셜커머스, 주유소, KT, LGU+, SKT, 기타",False,,https://d1c5n4ri2guedi.cloudfront.net/card/780/card_img/28070/780card.png,https://www.card-gorilla.com/card/detail/780
146,The Easy카드,KB국민카드,신용,Mastercard,"국내전용 [15,000]원 / 해외겸용 [15,000]원",0,없음,무실적: 전 가맹점 0.7% 적립or할인 택1 | 생활: 적립형선택시 3% 추가적립 | 생활: 할인형선택시 5% 추가할인,"학원, 기타, 선택형, 생활, 대형마트, 편의점, 국내외가맹점, 할인, 적립, 헤어, 주유소, 충전소, 카페, KT, LGU+, SKT",False,,https://d1c5n4ri2guedi.cloudfront.net/card/146/card_img/20372/146card.png,https://www.card-gorilla.com/card/detail/146
578,금융포인트리카드,KB국민카드,신용,"VISA, Mastercard, UnionPay","해외겸용 [5,000]원",0,없음,금융: 금융포인트 0.5~5% 적립 | 은행사: 대출금리 연0.1~0.3% 할인 | 기타: 금융수수료 면제 서비스,"은행사, 증권사, 기타, 국내외가맹점",False,,https://d1c5n4ri2guedi.cloudfront.net/card/578/card_img/21317/578card.png,https://www.card-gorilla.com/card/detail/578
2858,카카오뱅크 줍줍 신한카드,신한카드,신용,Mastercard,"국내전용 [18,000]원 / 해외겸용 [18,000]원",0,없음,할인: 카드 쓰면 1% 캐시백 | 캐시백: 카드값 바로내면 1% 캐시백,"캐시백, 국내외가맹점, 할인",False,2025-04-18,https://d1c5n4ri2guedi.cloudfront.net/card/2858/card_img/43775/%EC%A4%8D%EC%A4%8D-%EC%8B%A0%ED%95%9C%EC%B9%B4%EB%93%9C_1.png,https://www.card-gorilla.com/card/detail/2858
2474,T-economy KB국민카드,KB국민카드,신용,"Mastercard, JCB","국내전용[15,000]원 / 해외겸용[15,000]원",300000,"300,000원","SKT: SKT통신요금 최대 17,000원 할인",SKT,False,,https://d1c5n4ri2guedi.cloudfront.net/card/2474/card_img/28412/2474card.png,https://www.card-gorilla.com/card/detail/2474
2383,신세계 BC 바로 SEVEN FLEX,BC 바로카드,신용,"VISA, BC","국내전용 [20,000]원 / 해외겸용 [20,000]원",300000,"300,000원",쇼핑: 신세계백화점 7% 할인 | 간편결제: 간편결제 7% 할인 | 카페/디저트: 카페 7% 할인,"네이버페이, 삼성페이, 카카오페이, APP, 기타, 골프, 편의점, 병원, 피트니스, 헤어, 백화점, 온라인쇼핑, 베이커리, 카페",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2383/card_img/25485/2383card.png,https://www.card-gorilla.com/card/detail/2383
729,삼성스토어 BENEFIT 삼성카드,삼성카드,신용,Mastercard,"국내전용 [20,000]원 / 해외겸용 [20,000]원",300000,"300,000원",공과금: 생활요금 자동납부 최대 10% 할인 | 온라인쇼핑: 삼성닷컴 3% 할인 | 쇼핑: 삼성스토어 24/36개월 할부제공,"공과금, 렌탈 , 제휴/PLCC, 온라인쇼핑, 기타, KT, LGU+, SKT, 주유소, 온라인쇼핑, 공과금, 통신비, 렌탈비, 보험료",False,,https://d1c5n4ri2guedi.cloudfront.net/card/729/card_img/28578/729card.png,https://www.card-gorilla.com/card/detail/729
2091,CLUB1카드 200,하나카드,신용,Mastercard,"해외겸용 [2,000,000]원",0,없음,항공마일리지: 항공 마일리지 대한항공/아시아나항공 적립 | 면세점: 대한항공 기내면세점 10% 청구할인 | 선택형: trendy OPTION 연 3개 선택,"골프, 면세점, 백화점, 호텔, 항공권, 프리미엄 서비스, 대한항공, 아시아나항공, 면세점, 골프, 호텔/숙박, 대한항공",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2091/card_img/21909/2091card.png,https://www.card-gorilla.com/card/detail/2091
884,신한카드 후불하이패스+ (하이패스 전용),신한카드,신용,,"국내전용 [2,000]원",0,없음,"자동차/하이패스: 하이패스 요금 0.1% 적립 | 자동차/하이패스: 출퇴근시간대 통행료 20~50% 자동할인 | 자동차/하이패스: 판교↔ 청계, 성남 연계통행료 면제",하이패스,False,,https://d1c5n4ri2guedi.cloudfront.net/card/884/card_img/21657/884card.png,https://www.card-gorilla.com/card/detail/884
2635,Triple in LOCA,롯데카드,신용,"Mastercard, AMEX","국내전용 [20,000]원 / 해외겸용 [20,000]원",400000,"400,000원",통신: 이동통신 1만원 할인 | 렌탈: 렌탈 1만원 할인 | 보험사: 보험료 1만원 할인,"렌탈 , 어린이집, 유치원, 학습지, 학원, 보험사, 디지털구독, KT, LGU+, SKT, 기타",False,,https://d1c5n4ri2guedi.cloudfront.net/card/2635/card_img/31800/2635card.png,https://www.card-gorilla.com/card/detail/2635
2715,디지로카 Wellness,롯데카드,신용,"VISA, Mastercard, AMEX","국내전용 [30,000]원 / 해외겸용 [30,000]원",500000,"500,000원","뷰티/피트니스: 피부과, 성형외과, 스포츠센터, 미용실 최대 7% 캐시백 | 무이자할부: 국내 가맹점 2~3개월 무이자할부","무이자할부, 고스티, 캐시백, 피트니스, 헤어, 기타",False,2024-06-14,https://d1c5n4ri2guedi.cloudfront.net/card/2715/card_img/35532/2715card.png,https://www.card-gorilla.com/card/detail/2715
